position,track_title,artist_raw,release_id,artist_clean,cover_url,thumb_url,styles,genres,year,album_title,album_artist,spotify_uri,found_name,found_artist,track_id,match_score,search_strategy,status,bpm,energy,danceability,valence,key,mode,camelot
A2b,Oceano,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:72O4pz2yrCUeiUxp34tOgr,Pot-Pourri: Deslizes / Oceano,Emílio Santiago,72O4pz2yrCUeiUxp34tOgr,60.4,field,REVISAR,,,,,,,
A3a,Pois É,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:6IPwEsz3yrqaj4qibbpwkg,"Pot-Pourri: Pois É / Vai, Mas Vai Mesmo / Leva Meu Samba (Mensageiro)",Emílio Santiago,6IPwEsz3yrqaj4qibbpwkg,49.3,field,REJEITADO,,,,,,,
A3b,Vai Mesmo,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:6IPwEsz3yrqaj4qibbpwkg,"Pot-Pourri: Pois É / Vai, Mas Vai Mesmo / Leva Meu Samba (Mensageiro)",Emílio Santiago,6IPwEsz3yrqaj4qibbpwkg,55.2,field,REVISAR,,,,,,,
A3c,Leva Meu Samba (Mensageiro),Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:6IPwEsz3yrqaj4qibbpwkg,"Pot-Pourri: Pois É / Vai, Mas Vai Mesmo / Leva Meu Samba (Mensageiro)",Emílio Santiago,6IPwEsz3yrqaj4qibbpwkg,63.6,field,REVISAR,,,,,,,
A4a,A Saudade Mata A Gente,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:0sO5hLrg9E5qzzdpCaM2qL,Pot-Pourri: A Saudade Mata a Gente / No Rancho Fundo,Emílio Santiago,0sO5hLrg9E5qzzdpCaM2qL,76.0,field,ACEITO,,,,,,,
A4b,No Rancho Fundo,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:0sO5hLrg9E5qzzdpCaM2qL,Pot-Pourri: A Saudade Mata a Gente / No Rancho Fundo,Emílio Santiago,0sO5hLrg9E5qzzdpCaM2qL,66.2,field,REVISAR,,,,,,,
A5a,Nua Idéia (Leila XII),Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:0j97ywT29BGwt0LjlVcF8n,Pot-Pourri: Nua Idéia (Leila XII)/ Lua Dourada [Leila XI],Emílio Santiago,0j97ywT29BGwt0LjlVcF8n,64.2,field,REVISAR,,,,,,,
A5b,Lua Dourada (Leila VI),Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:0j97ywT29BGwt0LjlVcF8n,Pot-Pourri: Nua Idéia (Leila XII)/ Lua Dourada [Leila XI],Emílio Santiago,0j97ywT29BGwt0LjlVcF8n,68.8,field,REVISAR,,,,,,,
B1a,Vira Virou A Mocidade Chegou (Mocidade Independente De Padre Miguel),Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:6Fl5o5G28XI8YiT6IXHgRr,"Vira Virou, A Mocidade Chegou",Paulinho Mocidade,6Fl5o5G28XI8YiT6IXHgRr,78.3,field,ACEITO,,,,,,,
B1b,E O Samba Sambou (São Clemente),Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:7BuxRSKVtfKDFiDNmW6Z0G,Verdade Chinesa,Emílio Santiago,7BuxRSKVtfKDFiDNmW6Z0G,55.8,field,REVISAR,,,,,,,
B1c,E Deu A Louca No Barroco (Estação Primeira De Mangueira),Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:5BqNALr37BMhcIp3twSxyg,Minha Esquina,Emílio Santiago,5BqNALr37BMhcIp3twSxyg,52.5,field,REJEITADO,,,,,,,
B1d,Os Heróis Da Resistência (Santa Cruz),Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:7BuxRSKVtfKDFiDNmW6Z0G,Verdade Chinesa,Emílio Santiago,7BuxRSKVtfKDFiDNmW6Z0G,55.2,field,REVISAR,,,,,,,
B1e,Todo Mundo Nasceu Nu (Beija Flor),Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:7zodpEw2P5j02IQtOzdwUS,Saigon,Emílio Santiago,7zodpEw2P5j02IQtOzdwUS,44.8,field,REJEITADO,,,,,,,
B1f,Sou Amigo Do Rei (Acadêmicos Do Salgueiro),Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:3BItJlKRp1fmfMfC74ewij,O Rei,Ederaldo Gentil,3BItJlKRp1fmfMfC74ewij,47.7,field,REJEITADO,,,,,,,
B2,Dias De Lua,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:5Zg7nSkpFtRMT2afVl4S5d,Dias De Luna (Dias De Lua),Emílio Santiago,5Zg7nSkpFtRMT2afVl4S5d,97.4,field,ACEITO,,,,,,,
B3a,Não Quero Mais Amar A Ninguém,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:4TEDpdM0Stw2ALsY8p5mNQ,Pot-Pourri: Não Quero Mais Amar a Ninguém / Peito Vazio / Acontece,Emílio Santiago,4TEDpdM0Stw2ALsY8p5mNQ,77.2,field,ACEITO,,,,,,,
B3b,Peito Vazio,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:4TEDpdM0Stw2ALsY8p5mNQ,Pot-Pourri: Não Quero Mais Amar a Ninguém / Peito Vazio / Acontece,Emílio Santiago,4TEDpdM0Stw2ALsY8p5mNQ,55.2,field,REVISAR,,,,,,,
B3c,Acontece,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:3P93MZVL1XNWg3DHhBLGUV,"Ser, Fazer E Acontecer",Emílio Santiago,3P93MZVL1XNWg3DHhBLGUV,70.8,field,REVISAR,,,,,,,
B4a,Nervos De Aço,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:5VpNzLAYgvmL4g7983Mvfq,Pot-Pourri: Nervos de Aço / Nunca,Emílio Santiago,5VpNzLAYgvmL4g7983Mvfq,75.3,field,ACEITO,,,,,,,
B4b,Nunca,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:4FeiWmWsSlb3wWJMc9meQF,Nunca Mais - Ao Vivo,Emílio Santiago,4FeiWmWsSlb3wWJMc9meQF,58.6,field,REVISAR,,,,,,,
B5a,Este Seu Olhar,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:6pAIW1tfiLdVWZHy5NUTMc,Pot-Pourri: Este Seu Olhar / Se Queres Saber / Alguém Como Tu,Emílio Santiago,6pAIW1tfiLdVWZHy5NUTMc,61.7,field,REVISAR,,,,,,,
B5b,Se Queres Saber,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:6pAIW1tfiLdVWZHy5NUTMc,Pot-Pourri: Este Seu Olhar / Se Queres Saber / Alguém Como Tu,Emílio Santiago,6pAIW1tfiLdVWZHy5NUTMc,63.0,field,REVISAR,,,,,,,
B5c,Alguém Como Tu,Emilio Santiago,2466768,Emilio Santiago,https://i.discogs.com/_WGDsr2LrQp-Jqr8uMwhvmhMbiQQvx3lDdyqjYGLJt8/rs:fit/g:sm/q:90/h:480/w:485/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,https://i.discogs.com/S-7mj56t-ljGodhtPtmFXFE6n9DHS4me0SBIr6WyGvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjY3/NjgtMTMzMDIyODY0/OC5qcGVn.jpeg,"Samba, MPB",Latin,1990,Aquarela Brasileira 3,Emilio Santiago,spotify:track:6pAIW1tfiLdVWZHy5NUTMc,Pot-Pourri: Este Seu Olhar / Se Queres Saber / Alguém Como Tu,Emílio Santiago,6pAIW1tfiLdVWZHy5NUTMc,61.7,field,REVISAR,,,,,,,
A1,O Amigo De Nova York,Emilio Santiago,1883192,Emilio Santiago,https://i.discogs.com/EoYDfdVnsgf8pWkIQM8nJeGcwSv0zoUQMTGoS2ouXdY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODMx/OTItMTQ2NzAyNDg4/MC00NTA0LmpwZWc.jpeg,https://i.discogs.com/_BXPjp5DN-QR4yyrDDTeDTCDGhYYuggDPebUyG60dy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODMx/OTItMTQ2NzAyNDg4/MC00NTA0LmpwZWc.jpeg,Funk,"Latin, Funk / Soul",1983,Mais Que Um Momento,Emilio Santiago,spotify:track:5aVEnXYAtrxGdbJP8N2mHb,O Amigo De Nova York,Emílio Santiago,5aVEnXYAtrxGdbJP8N2mHb,100.0,field,ACEITO,,,,,,,
A2,Ardume,Emilio Santiago,1883192,Emilio Santiago,https://i.discogs.com/EoYDfdVnsgf8pWkIQM8nJeGcwSv0zoUQMTGoS2ouXdY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODMx/OTItMTQ2NzAyNDg4/MC00NTA0LmpwZWc.jpeg,https://i.discogs.com/_BXPjp5DN-QR4yyrDDTeDTCDGhYYuggDPebUyG60dy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODMx/OTItMTQ2NzAyNDg4/MC00NTA0LmpwZWc.jpeg,Funk,"Latin, Funk / Soul",1983,Mais Que Um Momento,Emilio Santiago,spotify:track:63y9EBaANidETkzVZrUuLp,Ardume,Emílio Santiago,63y9EBaANidETkzVZrUuLp,100.0,field,ACEITO,,,,,,,
A3,Quebra-Mar,Emilio Santiago,1883192,Emilio Santiago,https://i.discogs.com/EoYDfdVnsgf8pWkIQM8nJeGcwSv0zoUQMTGoS2ouXdY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODMx/OTItMTQ2NzAyNDg4/MC00NTA0LmpwZWc.jpeg,https://i.discogs.com/_BXPjp5DN-QR4yyrDDTeDTCDGhYYuggDPebUyG60dy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODMx/OTItMTQ2NzAyNDg4/MC00NTA0LmpwZWc.jpeg,Funk,"Latin, Funk / Soul",1983,Mais Que Um Momento,Emilio Santiago,spotify:track:0nI7b7IL7Oh5NhARBeRuIM,Quebra Mar,Emílio Santiago,0nI7b7IL7Oh5NhARBeRuIM,76.0,field,ACEITO,,,,,,,
A4,Coragem Pra Se Separar,Emilio Santiago,1883192,Emilio Santiago,https://i.discogs.com/EoYDfdVnsgf8pWkIQM8nJeGcwSv0zoUQMTGoS2ouXdY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODMx/OTItMTQ2NzAyNDg4/MC00NTA0LmpwZWc.jpeg,https://i.discogs.com/_BXPjp5DN-QR4yyrDDTeDTCDGhYYuggDPebUyG60dy0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODMx/OTItMTQ2NzAyNDg4/MC00NTA0LmpwZWc.jpeg,Funk,"Latin, Funk / Soul",1983,Mais Que Um Momento,Emilio Santiago,spotify:track:47PqDWfrgnzEbfLYQ86wid,Coragem Pra Se Separar,Emílio Santiago,47PqDWfrgnzEbfLYQ86wid,100.0,field,ACEITO,,,,,,,
